filter,Date,sampledFlow,sampledDatePC,sampledDateFlow,flow,turbidity,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,difference,runID,runDifference,filterRun,filterRunDate
25,2021-08-06T11:30:00Z,1.104,2021-08-06T11:26:00Z,2021-08-06T11:30:00Z,1,0.03296703,117,19,4,1,0,0,0,0,0,15,1,30.25,25-1,25 - 08/05
25,2021-08-06T11:45:00Z,1.103261,2021-08-06T11:41:00Z,2021-08-06T11:45:00Z,1,0.03296703,110,17,3,1,0,0,0,0,0,15,1,30.5,25-1,25 - 08/05
25,2021-08-06T12:00:00Z,1.104,2021-08-06T11:56:00Z,2021-08-06T12:00:00Z,1,0.03296703,118,18,5,1,0,0,0,0,0,75,1,30.75,25-1,25 - 08/05
25,2021-08-06T13:15:00Z,1.096615,2021-08-06T13:11:00Z,2021-08-06T13:15:00Z,1,0.03296703,113,17,4,0,0,0,0,0,0,15,1,32,25-1,25 - 08/05
25,2021-08-06T13:30:00Z,1.097354,2021-08-06T13:26:00Z,2021-08-06T13:30:00Z,1,0.03296703,116,17,5,1,0,0,0,0,0,15,1,32.25,25-1,25 - 08/05
25,2021-08-06T13:45:00Z,1.098092,2021-08-06T13:41:00Z,2021-08-06T13:45:00Z,1,0.03296703,118,19,5,1,0,0,0,0,0,15,1,32.5,25-1,25 - 08/05
25,2021-08-06T14:00:00Z,1.093662,2021-08-06T13:56:00Z,2021-08-06T14:00:00Z,1,0.03296703,113,18,4,1,0,0,0,0,0,75,1,32.75,25-1,25 - 08/05
25,2021-08-06T15:15:00Z,1.090708,2021-08-06T15:11:00Z,2021-08-06T15:15:00Z,1,0.03296703,107,18,5,1,0,0,0,0,0,15,1,34,25-1,25 - 08/05
25,2021-08-06T15:30:00Z,1.090708,2021-08-06T15:26:00Z,2021-08-06T15:30:00Z,1,0.03296703,112,18,5,1,0,0,0,0,0,15,1,34.25,25-1,25 - 08/05
25,2021-08-06T15:45:00Z,1.086277,2021-08-06T15:41:00Z,2021-08-06T15:45:00Z,1,0.03296703,112,18,5,1,0,0,0,0,0,15,1,34.5,25-1,25 - 08/05
25,2021-08-06T16:00:00Z,1.081846,2021-08-06T15:56:00Z,2021-08-06T16:00:00Z,1,0.03296703,117,18,4,1,0,0,0,0,0,75,1,34.75,25-1,25 - 08/05
25,2021-08-06T17:15:00Z,1.0848,2021-08-06T17:11:00Z,2021-08-06T17:15:00Z,1,0.03296703,111,19,5,1,0,0,0,0,0,15,1,36,25-1,25 - 08/05
25,2021-08-06T17:30:00Z,1.085538,2021-08-06T17:26:00Z,2021-08-06T17:30:00Z,1,0.03296703,111,19,5,1,0,0,0,0,0,15,1,36.25,25-1,25 - 08/05
25,2021-08-06T17:45:00Z,1.083323,2021-08-06T17:41:00Z,2021-08-06T17:45:00Z,1,0.03296703,114,18,5,1,0,0,0,0,0,15,1,36.5,25-1,25 - 08/05
25,2021-08-06T18:00:00Z,1.086277,2021-08-06T17:56:00Z,2021-08-06T18:00:00Z,1,0.03296703,112,18,5,1,0,0,0,0,0,75,1,36.75,25-1,25 - 08/05
25,2021-08-06T19:15:00Z,1.080369,2021-08-06T19:12:00Z,2021-08-06T19:15:00Z,1,0.03296703,104,21,5,1,0,0,0,0,0,15,1,38,25-1,25 - 08/05
25,2021-08-06T19:30:00Z,1.082585,2021-08-06T19:27:00Z,2021-08-06T19:30:00Z,1,0.03296703,107,19,5,1,0,0,0,0,0,15,1,38.25,25-1,25 - 08/05
25,2021-08-06T19:45:00Z,1.108431,2021-08-06T19:42:00Z,2021-08-06T19:45:00Z,1,0.03296703,108,21,4,1,0,0,0,0,0,15,1,38.5,25-1,25 - 08/05
25,2021-08-06T20:00:00Z,1.115077,2021-08-06T19:57:00Z,2021-08-06T20:00:00Z,1,0.03296703,108,22,4,1,0,0,0,0,0,75,1,38.75,25-1,25 - 08/05
25,2021-08-06T21:15:00Z,1.086277,2021-08-06T21:12:00Z,2021-08-06T21:15:00Z,1,0.03418804,1170,154,49,10,0,0,0,0,0,15,1,40,25-1,25 - 08/05
25,2021-08-06T21:30:00Z,1.084062,2021-08-06T21:27:00Z,2021-08-06T21:30:00Z,1,0.03418804,120,23,4,1,0,0,0,0,0,15,1,40.25,25-1,25 - 08/05
25,2021-08-06T21:45:00Z,1.088492,2021-08-06T21:42:00Z,2021-08-06T21:45:00Z,1,0.03418804,111,20,4,1,0,0,0,0,0,15,1,40.5,25-1,25 - 08/05
25,2021-08-06T22:00:00Z,1.093662,2021-08-06T21:57:00Z,2021-08-06T22:00:00Z,1,0.03418804,103,22,4,1,0,0,0,0,0,75,1,40.75,25-1,25 - 08/05
25,2021-08-06T23:15:00Z,1.095138,2021-08-06T23:12:00Z,2021-08-06T23:15:00Z,1,0.03418804,519,72,20,3,0,0,0,0,0,15,1,42,25-1,25 - 08/05
25,2021-08-06T23:30:00Z,1.093662,2021-08-06T23:27:00Z,2021-08-06T23:30:00Z,1,0.03418804,112,22,4,1,0,0,0,0,0,15,1,42.25,25-1,25 - 08/05
25,2021-08-06T23:45:00Z,1.0944,2021-08-06T23:42:00Z,2021-08-06T23:45:00Z,1,0.03418804,100,24,4,1,0,0,0,0,0,15,1,42.5,25-1,25 - 08/05
25,2021-08-07T00:00:00Z,1.095877,2021-08-06T23:57:00Z,2021-08-07T00:00:00Z,1,0.03418804,102,22,4,1,0,0,0,0,0,75,1,42.75,25-1,25 - 08/05
25,2021-08-07T01:15:00Z,1.087754,2021-08-07T01:12:00Z,2021-08-07T01:15:00Z,1,0.03418804,293,45,11,2,0,0,0,0,0,15,1,44,25-1,25 - 08/05
25,2021-08-07T01:30:00Z,1.086277,2021-08-07T01:27:00Z,2021-08-07T01:30:00Z,1,0.03418804,96,24,4,1,0,0,0,0,0,15,1,44.25,25-1,25 - 08/05
25,2021-08-07T01:45:00Z,1.084062,2021-08-07T01:42:00Z,2021-08-07T01:45:00Z,1,0.03418804,96,26,4,1,0,0,0,0,0,15,1,44.5,25-1,25 - 08/05
25,2021-08-07T02:00:00Z,1.084062,2021-08-07T01:57:00Z,2021-08-07T02:00:00Z,1,0.03418804,102,25,4,1,0,0,0,0,0,75,1,44.75,25-1,25 - 08/05
25,2021-08-07T03:15:00Z,1.086277,2021-08-07T03:12:00Z,2021-08-07T03:15:00Z,1,0.03418804,233,39,7,2,0,0,0,0,0,15,1,46,25-1,25 - 08/05
25,2021-08-07T03:30:00Z,1.081108,2021-08-07T03:27:00Z,2021-08-07T03:30:00Z,1,0.03418804,98,24,5,1,0,0,0,0,0,15,1,46.25,25-1,25 - 08/05
25,2021-08-07T03:45:00Z,1.0752,2021-08-07T03:42:00Z,2021-08-07T03:45:00Z,1,0.03418804,94,27,5,1,0,0,0,0,0,15,1,46.5,25-1,25 - 08/05
25,2021-08-07T04:00:00Z,1.103261,2021-08-07T03:57:00Z,2021-08-07T04:00:00Z,1,0.03418804,96,27,4,2,0,0,0,0,0,75,1,46.75,25-1,25 - 08/05
25,2021-08-07T05:15:00Z,1.087754,2021-08-07T05:12:00Z,2021-08-07T05:15:00Z,1,0.03418804,194,38,10,2,0,0,0,0,0,15,1,48,25-1,25 - 08/05
25,2021-08-07T05:30:00Z,1.084062,2021-08-07T05:27:00Z,2021-08-07T05:30:00Z,1,0.03296703,95,28,7,1,0,0,0,0,0,15,1,48.25,25-1,25 - 08/05
25,2021-08-07T05:45:00Z,1.081846,2021-08-07T05:42:00Z,2021-08-07T05:45:00Z,1,0.03296703,95,30,6,1,0,0,0,0,0,15,1,48.5,25-1,25 - 08/05
25,2021-08-07T06:00:00Z,1.081108,2021-08-07T05:57:00Z,2021-08-07T06:00:00Z,1,0.03296703,93,29,6,2,0,0,0,0,0,75,1,48.75,25-1,25 - 08/05
25,2021-08-07T07:15:00Z,1.098092,2021-08-07T07:12:00Z,2021-08-07T07:15:00Z,1,0.03296703,175,38,11,2,0,0,0,0,0,15,1,50,25-1,25 - 08/05
25,2021-08-07T07:30:00Z,1.095877,2021-08-07T07:27:00Z,2021-08-07T07:30:00Z,1,0.03296703,90,29,6,2,0,0,0,0,0,15,1,50.25,25-1,25 - 08/05
25,2021-08-07T07:45:00Z,1.091446,2021-08-07T07:42:00Z,2021-08-07T07:45:00Z,1,0.03296703,91,25,9,2,0,0,0,0,0,15,1,50.5,25-1,25 - 08/05
25,2021-08-07T08:00:00Z,1.088492,2021-08-07T07:57:00Z,2021-08-07T08:00:00Z,1,0.03296703,88,30,9,2,0,0,0,0,0,75,1,50.75,25-1,25 - 08/05
25,2021-08-07T09:15:00Z,1.081108,2021-08-07T09:13:00Z,2021-08-07T09:15:00Z,1,0.03296703,135,33,12,2,0,0,0,0,0,15,1,52,25-1,25 - 08/05
25,2021-08-07T09:30:00Z,1.078154,2021-08-07T09:28:00Z,2021-08-07T09:30:00Z,1,0.03296703,88,28,9,2,0,0,0,0,0,15,1,52.25,25-1,25 - 08/05
25,2021-08-07T09:45:00Z,1.0752,2021-08-07T09:43:00Z,2021-08-07T09:45:00Z,1,0.03296703,91,29,9,2,0,0,0,0,0,15,1,52.5,25-1,25 - 08/05
25,2021-08-07T10:00:00Z,1.0752,2021-08-07T09:58:00Z,2021-08-07T10:00:00Z,1,0.03296703,90,27,10,3,0,0,0,0,0,75,1,52.75,25-1,25 - 08/05
25,2021-08-07T11:15:00Z,1.097354,2021-08-07T11:13:00Z,2021-08-07T11:15:00Z,1,0.03296703,130,31,12,3,0,0,0,0,0,15,1,54,25-1,25 - 08/05
25,2021-08-07T11:30:00Z,1.096615,2021-08-07T11:28:00Z,2021-08-07T11:30:00Z,1,0.03296703,82,29,9,2,0,0,0,0,0,15,1,54.25,25-1,25 - 08/05
25,2021-08-07T11:45:00Z,1.0944,2021-08-07T11:43:00Z,2021-08-07T11:45:00Z,1,0.03296703,86,28,12,2,0,0,0,0,0,15,1,54.5,25-1,25 - 08/05
25,2021-08-07T12:00:00Z,1.092923,2021-08-07T11:58:00Z,2021-08-07T12:00:00Z,1,0.03296703,88,27,11,2,0,0,0,0,0,75,1,54.75,25-1,25 - 08/05
25,2021-08-07T13:15:00Z,1.086277,2021-08-07T13:13:00Z,2021-08-07T13:15:00Z,1,0.03296703,118,30,11,2,0,0,0,0,0,15,1,56,25-1,25 - 08/05
25,2021-08-07T13:30:00Z,1.084062,2021-08-07T13:28:00Z,2021-08-07T13:30:00Z,1,0.03296703,81,28,9,2,0,0,0,0,0,15,1,56.25,25-1,25 - 08/05
25,2021-08-07T13:45:00Z,1.082585,2021-08-07T13:43:00Z,2021-08-07T13:45:00Z,1,0.03296703,84,27,10,3,0,0,0,0,0,15,1,56.5,25-1,25 - 08/05
25,2021-08-07T14:00:00Z,1.1232,2021-08-07T13:58:00Z,2021-08-07T14:00:00Z,1,0.03296703,82,30,11,3,0,0,0,0,0,75,1,56.75,25-1,25 - 08/05
25,2021-08-07T15:15:00Z,1.087754,2021-08-07T15:13:00Z,2021-08-07T15:15:00Z,1,0.03296703,116,28,10,2,0,0,0,0,0,15,1,58,25-1,25 - 08/05
25,2021-08-07T15:30:00Z,1.087754,2021-08-07T15:28:00Z,2021-08-07T15:30:00Z,1,0.03296703,79,27,10,2,0,0,0,0,0,15,1,58.25,25-1,25 - 08/05
25,2021-08-07T15:45:00Z,1.0848,2021-08-07T15:43:00Z,2021-08-07T15:45:00Z,1,0.03296703,83,28,9,2,0,0,0,0,0,15,1,58.5,25-1,25 - 08/05
25,2021-08-07T16:00:00Z,1.082585,2021-08-07T15:58:00Z,2021-08-07T16:00:00Z,1,0.03296703,81,26,9,2,0,0,0,0,0,75,1,58.75,25-1,25 - 08/05
25,2021-08-07T17:15:00Z,1.084062,2021-08-07T17:13:00Z,2021-08-07T17:15:00Z,1,0.03296703,108,25,9,2,0,0,0,0,0,15,1,60,25-1,25 - 08/05
25,2021-08-07T17:30:00Z,1.077415,2021-08-07T17:28:00Z,2021-08-07T17:30:00Z,1,0.03296703,93,24,7,2,0,0,0,0,0,2880,1,60.25,25-1,25 - 08/05
25,2021-08-09T17:30:00Z,1.081108,2021-08-09T17:24:00Z,2021-08-09T17:30:00Z,1,0.08913309,12,1,1,0,0,0,0,0,0,15,2,0,25-2,25 - 08/09
25,2021-08-09T17:45:00Z,1.102523,2021-08-09T17:39:00Z,2021-08-09T17:45:00Z,1,0.06105006,23,2,1,0,0,0,0,0,0,15,2,0.25,25-2,25 - 08/09
25,2021-08-09T18:00:00Z,1.212554,2021-08-09T17:54:00Z,2021-08-09T18:00:00Z,1,0.04517705,21,1,2,0,0,0,0,0,0,75,2,0.5,25-2,25 - 08/09
25,2021-08-09T19:15:00Z,1.196308,2021-08-09T19:09:00Z,2021-08-09T19:15:00Z,1,0.03052503,101,8,4,1,0,0,0,0,0,15,2,1.75,25-2,25 - 08/09
25,2021-08-09T19:30:00Z,1.191877,2021-08-09T19:24:00Z,2021-08-09T19:30:00Z,1,0.03052503,30,1,1,1,0,0,0,0,0,15,2,2,25-2,25 - 08/09
25,2021-08-09T19:45:00Z,1.179323,2021-08-09T19:39:00Z,2021-08-09T19:45:00Z,1,0.03052503,43,1,1,1,0,0,0,0,0,15,2,2.25,25-2,25 - 08/09
25,2021-08-09T20:00:00Z,1.199262,2021-08-09T19:54:00Z,2021-08-09T20:00:00Z,1,0.03052503,39,3,1,1,0,0,0,0,0,75,2,2.5,25-2,25 - 08/09
25,2021-08-09T21:15:00Z,1.183754,2021-08-09T21:09:00Z,2021-08-09T21:15:00Z,1,0.02808303,112,7,3,1,0,0,0,0,0,15,2,3.75,25-2,25 - 08/09
25,2021-08-09T21:30:00Z,1.184492,2021-08-09T21:24:00Z,2021-08-09T21:30:00Z,1,0.02808303,28,2,1,0,0,0,0,0,0,15,2,4,25-2,25 - 08/09
25,2021-08-09T21:45:00Z,1.183754,2021-08-09T21:39:00Z,2021-08-09T21:45:00Z,1,0.02808303,29,3,1,0,0,0,0,0,0,15,2,4.25,25-2,25 - 08/09
25,2021-08-09T22:00:00Z,1.183015,2021-08-09T21:54:00Z,2021-08-09T22:00:00Z,1,0.02808303,35,2,2,1,0,0,0,0,0,75,2,4.5,25-2,25 - 08/09
25,2021-08-09T23:15:00Z,1.207385,2021-08-09T23:09:00Z,2021-08-09T23:15:00Z,1,0.02808303,134,10,3,1,0,0,0,0,0,15,2,5.75,25-2,25 - 08/09
25,2021-08-09T23:30:00Z,1.205908,2021-08-09T23:24:00Z,2021-08-09T23:30:00Z,1,0.02808303,29,3,2,0,0,0,0,0,0,15,2,6,25-2,25 - 08/09
25,2021-08-09T23:45:00Z,1.208862,2021-08-09T23:39:00Z,2021-08-09T23:45:00Z,1,0.02808303,29,4,1,1,0,0,0,0,0,15,2,6.25,25-2,25 - 08/09
25,2021-08-10T00:00:00Z,1.207385,2021-08-09T23:54:00Z,2021-08-10T00:00:00Z,1,0.02808303,31,4,2,0,0,0,0,0,0,75,2,6.5,25-2,25 - 08/09
25,2021-08-10T01:15:00Z,1.225108,2021-08-10T01:09:00Z,2021-08-10T01:15:00Z,1,0.02808303,107,10,3,1,0,0,0,0,0,15,2,7.75,25-2,25 - 08/09
25,2021-08-10T01:30:00Z,1.195569,2021-08-10T01:24:00Z,2021-08-10T01:30:00Z,1,0.02808303,24,4,2,0,0,0,0,0,0,15,2,8,25-2,25 - 08/09
25,2021-08-10T01:45:00Z,1.199262,2021-08-10T01:40:00Z,2021-08-10T01:45:00Z,1,0.02808303,30,5,2,0,0,0,0,0,0,15,2,8.25,25-2,25 - 08/09
25,2021-08-10T02:00:00Z,1.205908,2021-08-10T01:55:00Z,2021-08-10T02:00:00Z,1,0.02808303,32,4,1,0,0,0,0,0,0,75,2,8.5,25-2,25 - 08/09
25,2021-08-10T03:15:00Z,1.222892,2021-08-10T03:10:00Z,2021-08-10T03:15:00Z,1,0.02808303,138,13,5,2,0,0,0,0,0,15,2,9.75,25-2,25 - 08/09
25,2021-08-10T03:30:00Z,1.224369,2021-08-10T03:25:00Z,2021-08-10T03:30:00Z,1,0.02808303,31,5,2,0,0,0,0,0,0,15,2,10,25-2,25 - 08/09
25,2021-08-10T03:45:00Z,1.224369,2021-08-10T03:40:00Z,2021-08-10T03:45:00Z,1,0.02808303,32,6,2,0,0,0,0,0,0,15,2,10.25,25-2,25 - 08/09
25,2021-08-10T04:00:00Z,1.2177230000000001,2021-08-10T03:55:00Z,2021-08-10T04:00:00Z,1,0.02930403,33,5,2,1,0,0,0,0,0,75,2,10.5,25-2,25 - 08/09
25,2021-08-10T05:15:00Z,1.216985,2021-08-10T05:10:00Z,2021-08-10T05:15:00Z,1,0.02930403,129,11,3,1,0,0,0,0,0,15,2,11.75,25-2,25 - 08/09
25,2021-08-10T05:30:00Z,1.220677,2021-08-10T05:25:00Z,2021-08-10T05:30:00Z,1,0.03052503,32,6,1,0,0,0,0,0,0,15,2,12,25-2,25 - 08/09
25,2021-08-10T05:45:00Z,1.222892,2021-08-10T05:40:00Z,2021-08-10T05:45:00Z,1,0.02930403,35,7,2,1,0,0,0,0,0,15,2,12.25,25-2,25 - 08/09
25,2021-08-10T06:00:00Z,1.222154,2021-08-10T05:55:00Z,2021-08-10T06:00:00Z,1,0.03052503,36,7,2,1,0,0,0,0,0,75,2,12.5,25-2,25 - 08/09
25,2021-08-10T07:15:00Z,1.207385,2021-08-10T07:10:00Z,2021-08-10T07:15:00Z,1,0.03052503,256,31,13,8,2,0,0,0,0,15,2,13.75,25-2,25 - 08/09
25,2021-08-10T07:30:00Z,1.203692,2021-08-10T07:25:00Z,2021-08-10T07:30:00Z,1,0.03052503,37,8,2,0,0,0,0,0,0,15,2,14,25-2,25 - 08/09
25,2021-08-10T07:45:00Z,1.208123,2021-08-10T07:40:00Z,2021-08-10T07:45:00Z,1,0.03052503,41,7,2,1,0,0,0,0,0,15,2,14.25,25-2,25 - 08/09
25,2021-08-10T08:00:00Z,1.205169,2021-08-10T07:55:00Z,2021-08-10T08:00:00Z,1,0.03052503,44,7,2,1,0,0,0,0,0,75,2,14.5,25-2,25 - 08/09
25,2021-08-10T09:15:00Z,1.212554,2021-08-10T09:10:00Z,2021-08-10T09:15:00Z,1,0.03052503,80,10,3,1,0,0,0,0,0,15,2,15.75,25-2,25 - 08/09
25,2021-08-10T09:30:00Z,1.214031,2021-08-10T09:25:00Z,2021-08-10T09:30:00Z,1,0.03052503,40,8,2,1,0,0,0,0,0,15,2,16,25-2,25 - 08/09
25,2021-08-10T09:45:00Z,1.214031,2021-08-10T09:40:00Z,2021-08-10T09:45:00Z,1,0.03052503,49,8,2,0,0,0,0,0,0,15,2,16.25,25-2,25 - 08/09
25,2021-08-10T10:00:00Z,1.214031,2021-08-10T09:55:00Z,2021-08-10T10:00:00Z,1,0.03052503,61,8,2,0,0,0,0,0,0,75,2,16.5,25-2,25 - 08/09
25,2021-08-10T11:15:00Z,1.210338,2021-08-10T11:10:00Z,2021-08-10T11:15:00Z,1,0.03052503,90,13,3,1,0,0,0,0,0,15,2,17.75,25-2,25 - 08/09
25,2021-08-10T11:30:00Z,1.211815,2021-08-10T11:25:00Z,2021-08-10T11:30:00Z,1,0.03052503,47,9,2,1,0,0,0,0,0,15,2,18,25-2,25 - 08/09
25,2021-08-10T11:45:00Z,1.208123,2021-08-10T11:40:00Z,2021-08-10T11:45:00Z,1,0.03052503,61,8,2,1,0,0,0,0,0,15,2,18.25,25-2,25 - 08/09
25,2021-08-10T12:00:00Z,1.210338,2021-08-10T11:55:00Z,2021-08-10T12:00:00Z,1,0.03052503,72,9,2,1,0,0,0,0,0,75,2,18.5,25-2,25 - 08/09
25,2021-08-10T13:15:00Z,1.206646,2021-08-10T13:10:00Z,2021-08-10T13:15:00Z,1,0.03052503,99,13,4,1,0,0,0,0,0,15,2,19.75,25-2,25 - 08/09
25,2021-08-10T13:30:00Z,1.206646,2021-08-10T13:25:00Z,2021-08-10T13:30:00Z,1,0.03052503,59,9,2,1,0,0,0,0,0,15,2,20,25-2,25 - 08/09
25,2021-08-10T13:45:00Z,1.204431,2021-08-10T13:40:00Z,2021-08-10T13:45:00Z,1,0.03052503,76,9,3,1,0,0,0,0,0,15,2,20.25,25-2,25 - 08/09
25,2021-08-10T14:00:00Z,1.202954,2021-08-10T13:55:00Z,2021-08-10T14:00:00Z,1,0.03052503,91,10,3,1,0,0,0,0,0,75,2,20.5,25-2,25 - 08/09
25,2021-08-10T15:15:00Z,1.207385,2021-08-10T15:10:00Z,2021-08-10T15:15:00Z,1,0.03052503,102,14,3,1,0,0,0,0,0,15,2,21.75,25-2,25 - 08/09
25,2021-08-10T15:30:00Z,1.207385,2021-08-10T15:25:00Z,2021-08-10T15:30:00Z,1,0.03052503,72,9,2,0,0,0,0,0,0,15,2,22,25-2,25 - 08/09
25,2021-08-10T15:45:00Z,1.205908,2021-08-10T15:40:00Z,2021-08-10T15:45:00Z,1,0.03052503,94,11,3,1,0,0,0,0,0,15,2,22.25,25-2,25 - 08/09
25,2021-08-10T16:00:00Z,1.206646,2021-08-10T15:55:00Z,2021-08-10T16:00:00Z,1,0.03052503,117,10,2,1,0,0,0,0,0,75,2,22.5,25-2,25 - 08/09
25,2021-08-10T17:15:00Z,1.218462,2021-08-10T17:11:00Z,2021-08-10T17:15:00Z,1,0.03174603,105,13,4,1,0,0,0,0,0,15,2,23.75,25-2,25 - 08/09
25,2021-08-10T17:30:00Z,1.218462,2021-08-10T17:26:00Z,2021-08-10T17:30:00Z,1,0.03174603,90,11,3,1,0,0,0,0,0,15,2,24,25-2,25 - 08/09
25,2021-08-10T17:45:00Z,1.219938,2021-08-10T17:41:00Z,2021-08-10T17:45:00Z,1,0.03174603,119,11,3,1,0,0,0,0,0,15,2,24.25,25-2,25 - 08/09
25,2021-08-10T18:00:00Z,1.216246,2021-08-10T17:56:00Z,2021-08-10T18:00:00Z,1,0.03174603,142,11,2,0,0,0,0,0,0,75,2,24.5,25-2,25 - 08/09
25,2021-08-10T19:15:00Z,1.211077,2021-08-10T19:11:00Z,2021-08-10T19:15:00Z,1,0.03052503,115,15,3,1,0,0,0,0,0,15,2,25.75,25-2,25 - 08/09
25,2021-08-10T19:30:00Z,1.205908,2021-08-10T19:26:00Z,2021-08-10T19:30:00Z,1,0.03174603,107,11,3,1,0,0,0,0,0,15,2,26,25-2,25 - 08/09
25,2021-08-10T19:45:00Z,1.208862,2021-08-10T19:41:00Z,2021-08-10T19:45:00Z,1,0.03174603,140,11,3,0,0,0,0,0,0,15,2,26.25,25-2,25 - 08/09
25,2021-08-10T20:00:00Z,1.208862,2021-08-10T19:56:00Z,2021-08-10T20:00:00Z,1,0.03174603,162,11,3,0,0,0,0,0,0,75,2,26.5,25-2,25 - 08/09
25,2021-08-10T21:15:00Z,1.201477,2021-08-10T21:11:00Z,2021-08-10T21:15:00Z,1,0.03174603,124,13,4,1,0,0,0,0,0,15,2,27.75,25-2,25 - 08/09
25,2021-08-10T21:30:00Z,1.199262,2021-08-10T21:26:00Z,2021-08-10T21:30:00Z,1,0.03174603,125,11,2,0,0,0,0,0,0,15,2,28,25-2,25 - 08/09
25,2021-08-10T21:45:00Z,1.194831,2021-08-10T21:41:00Z,2021-08-10T21:45:00Z,1,0.03174603,160,11,3,0,0,0,0,0,0,15,2,28.25,25-2,25 - 08/09
25,2021-08-10T22:00:00Z,1.193354,2021-08-10T21:56:00Z,2021-08-10T22:00:00Z,1,0.03174603,187,12,4,1,0,0,0,0,0,75,2,28.5,25-2,25 - 08/09
25,2021-08-10T23:15:00Z,1.1904,2021-08-10T23:11:00Z,2021-08-10T23:15:00Z,1,0.03296703,118,13,4,1,0,0,0,0,0,15,2,29.75,25-2,25 - 08/09
25,2021-08-10T23:30:00Z,1.186708,2021-08-10T23:26:00Z,2021-08-10T23:30:00Z,1,0.03296703,150,11,4,1,0,0,0,0,0,15,2,30,25-2,25 - 08/09
25,2021-08-10T23:45:00Z,1.185231,2021-08-10T23:41:00Z,2021-08-10T23:45:00Z,1,0.03296703,180,11,2,1,0,0,0,0,0,15,2,30.25,25-2,25 - 08/09
25,2021-08-11T00:00:00Z,1.186708,2021-08-10T23:56:00Z,2021-08-11T00:00:00Z,1,0.03296703,205,12,2,1,0,0,0,0,0,75,2,30.5,25-2,25 - 08/09
25,2021-08-11T01:15:00Z,1.202954,2021-08-11T01:11:00Z,2021-08-11T01:15:00Z,1,0.03296703,130,15,3,1,0,0,0,0,0,15,2,31.75,25-2,25 - 08/09
25,2021-08-11T01:30:00Z,1.203692,2021-08-11T01:26:00Z,2021-08-11T01:30:00Z,1,0.03296703,163,11,3,1,0,0,0,0,0,15,2,32,25-2,25 - 08/09
25,2021-08-11T01:45:00Z,1.207385,2021-08-11T01:41:00Z,2021-08-11T01:45:00Z,1,0.03296703,194,10,2,1,0,0,0,0,0,15,2,32.25,25-2,25 - 08/09
25,2021-08-11T02:00:00Z,1.207385,2021-08-11T01:56:00Z,2021-08-11T02:00:00Z,1,0.03296703,229,11,2,1,0,0,0,0,0,75,2,32.5,25-2,25 - 08/09
25,2021-08-11T03:15:00Z,1.204431,2021-08-11T03:11:00Z,2021-08-11T03:15:00Z,1,0.03296703,114,14,4,1,0,0,0,0,0,15,2,33.75,25-2,25 - 08/09
25,2021-08-11T03:30:00Z,1.208123,2021-08-11T03:26:00Z,2021-08-11T03:30:00Z,1,0.03296703,178,12,2,0,0,0,0,0,0,15,2,34,25-2,25 - 08/09
25,2021-08-11T03:45:00Z,1.212554,2021-08-11T03:41:00Z,2021-08-11T03:45:00Z,1,0.03296703,214,12,3,1,0,0,0,0,0,15,2,34.25,25-2,25 - 08/09
25,2021-08-11T04:00:00Z,1.211077,2021-08-11T03:56:00Z,2021-08-11T04:00:00Z,1,0.03296703,232,13,2,1,0,0,0,0,0,75,2,34.5,25-2,25 - 08/09
25,2021-08-11T05:15:00Z,1.221415,2021-08-11T05:11:00Z,2021-08-11T05:15:00Z,1,0.03296703,112,15,4,1,0,0,0,0,0,15,2,35.75,25-2,25 - 08/09
25,2021-08-11T05:30:00Z,1.225846,2021-08-11T05:26:00Z,2021-08-11T05:30:00Z,1,0.03296703,192,13,3,0,0,0,0,0,0,15,2,36,25-2,25 - 08/09
25,2021-08-11T05:45:00Z,1.227323,2021-08-11T05:41:00Z,2021-08-11T05:45:00Z,1,0.03296703,218,13,3,1,0,0,0,0,0,15,2,36.25,25-2,25 - 08/09
25,2021-08-11T06:00:00Z,1.200738,2021-08-11T05:56:00Z,2021-08-11T06:00:00Z,1,0.03296703,245,12,3,0,0,0,0,0,0,75,2,36.5,25-2,25 - 08/09
25,2021-08-11T07:15:00Z,1.191877,2021-08-11T07:12:00Z,2021-08-11T07:15:00Z,1,0.03296703,115,16,3,1,0,0,0,0,0,15,2,37.75,25-2,25 - 08/09
25,2021-08-11T07:30:00Z,1.186708,2021-08-11T07:27:00Z,2021-08-11T07:30:00Z,1,0.03296703,214,12,3,1,0,0,0,0,0,15,2,38,25-2,25 - 08/09
25,2021-08-11T07:45:00Z,1.182277,2021-08-11T07:42:00Z,2021-08-11T07:45:00Z,1,0.03296703,240,14,3,1,0,0,0,0,0,15,2,38.25,25-2,25 - 08/09
25,2021-08-11T08:00:00Z,1.179323,2021-08-11T07:57:00Z,2021-08-11T08:00:00Z,1,0.03296703,254,14,3,1,0,0,0,0,0,75,2,38.5,25-2,25 - 08/09
25,2021-08-11T09:15:00Z,1.188184,2021-08-11T09:12:00Z,2021-08-11T09:15:00Z,1,0.03296703,144,18,4,1,0,0,0,0,0,15,2,39.75,25-2,25 - 08/09
25,2021-08-11T09:30:00Z,1.189662,2021-08-11T09:27:00Z,2021-08-11T09:30:00Z,1,0.03296703,253,13,3,1,0,0,0,0,0,15,2,40,25-2,25 - 08/09
